        eigs         occs          dos      l_degen     k_int_wt 
 5.03585e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 5.03951e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 5.05323e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 5.05594e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 5.13841e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 5.18168e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 5.21687e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 5.24384e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 5.26219e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 5.26563e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 5.27082e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 5.33295e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 5.38019e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 5.41939e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.45047e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 5.46951e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 5.47319e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 5.48689e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 5.48960e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 5.58116e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 5.62434e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 5.65946e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 5.68639e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 5.70471e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 5.70814e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 5.71333e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 5.78460e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 5.83173e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 5.87086e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.90189e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 5.92088e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 5.92458e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 5.93826e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
