        eigs         occs          dos      l_degen     k_int_wt 
 2.29168e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.29202e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 2.30211e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.30286e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.30660e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.32412e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 2.35153e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.37428e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.38463e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 2.39228e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.40316e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.40532e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.41291e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.41376e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.41901e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 2.44870e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.47374e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.47857e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 2.49410e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.49557e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.50963e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.51523e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 2.52002e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.52072e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.52448e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.54718e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 2.57450e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.59717e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.61277e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 2.61512e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.62588e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.62812e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.63568e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.63650e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.64699e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 2.67657e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.70153e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.71164e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 2.72183e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.72316e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.73732e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.74768e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.74813e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 2.74832e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.75211e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.77996e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 2.80719e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.82980e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.84770e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.85060e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 2.85836e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.86066e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.86819e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.86899e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.88468e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 2.91417e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.93906e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.95439e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 2.95930e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.96050e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.97475e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.98507e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.98567e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.98948e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.99073e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 3.02246e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 3.04961e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.07217e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.09002e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.09812e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 3.10057e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.10295e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.11044e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.11122e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.13208e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 3.16148e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.18631e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.20651e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.20684e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 3.20758e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.22192e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.23221e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.23277e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.23659e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.24304e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 3.27468e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 3.30176e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.32426e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.34207e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.35254e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.35497e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.35534e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 3.36244e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.36319e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.38920e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 3.41852e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.44329e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.46345e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.46440e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.46897e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 3.47883e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.48909e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.48960e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.49344e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.50506e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 3.53661e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 3.56363e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.58608e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.60386e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.61424e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.61673e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.62226e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 3.62417e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.62491e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.65603e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 3.68528e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.71000e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.73011e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.73097e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.74081e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 3.74546e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.75570e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.75618e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.76004e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.77679e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 3.80826e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 3.83522e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.85763e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.87537e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.88568e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.88822e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.89564e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.89636e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.89890e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 3.93258e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 3.96177e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.98644e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.00651e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.00728e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 4.02183e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.02235e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 4.03205e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.03249e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 4.03636e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.05824e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 4.08964e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 4.11655e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 4.13891e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 4.15662e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.16686e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 4.16944e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.17685e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.17754e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.18524e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 4.21885e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 4.24797e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.27260e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.29264e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.29332e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 4.30793e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.31359e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 4.31813e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.31854e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 4.32242e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.34940e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 4.38073e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 4.40759e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 4.42992e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 4.44760e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.45777e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 4.46040e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.46778e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.46846e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.48129e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 4.51483e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 4.54390e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.56849e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.58850e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.60377e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.61394e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.61432e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 4.61454e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 4.61822e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.65027e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 4.68155e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 4.70836e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 4.73065e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 4.74831e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.76108e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.76845e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.76911e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.78706e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 4.82053e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 4.84955e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.87410e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.89408e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.90933e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.91948e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.92374e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.92520e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 4.96086e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 4.99208e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 5.01885e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 5.04111e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 5.05875e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 5.07150e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 5.07885e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 5.10253e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 5.13595e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 5.16492e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 5.18944e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 5.20939e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.22462e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 5.23475e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 5.24556e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 5.28116e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 5.31233e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 5.33906e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 5.36130e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 5.37891e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 5.39164e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 5.42772e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 5.46108e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 5.49002e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 5.51450e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 5.53443e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.54963e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 5.57564e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 5.61118e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 5.64230e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 5.66900e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 5.69121e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 5.70880e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 5.76263e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 5.79593e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 5.82483e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 5.84928e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 5.86919e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.91543e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 5.95091e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 5.98199e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 6.00866e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 6.03084e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 6.10724e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 6.14050e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 6.16936e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 6.19378e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 6.26493e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 6.30036e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 6.33140e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 6.35803e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 6.46157e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 6.49478e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 6.52361e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 6.62414e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 6.65952e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 6.69052e+02  1.00000e-12  1.00000e+00  6.20000e+01  1.00000e+00
 6.82561e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 6.85878e+02  1.00000e-12  1.00000e+00  6.60000e+01  1.00000e+00
 6.99306e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
 7.02839e+02  1.00000e-12  1.00000e+00  7.00000e+01  1.00000e+00
 7.19936e+02  1.00000e-12  1.00000e+00  7.40000e+01  1.00000e+00
 7.37169e+02  1.00000e-12  1.00000e+00  7.80000e+01  1.00000e+00
